stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency_train,pulse_frequency_pulse,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_train_a,stimulation_pulse_width_train_b,stimulation_pulse_width_pulse_a,stimulation_pulse_width_pulse_b,stimulation_train_TorF,stimulation_type,stimulation_channel_order
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1399.884923,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1460.386038,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1520.885023,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1581.384335,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1641.901711,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1702.404014,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1762.899354,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1823.404892,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1883.902403,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,1944.409539,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2005.393121,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2065.890509,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
