stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency_train,pulse_frequency_pulse,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_train_a,stimulation_pulse_width_train_b,stimulation_pulse_width_pulse_a,stimulation_pulse_width_pulse_b,stimulation_train_TorF,stimulation_type,stimulation_channel_order
1562686790.848000,ZC16-OB1,HPC,1562686785.598000,Baseline,EPI042,Block-7,2.441406e+04,6.343926,0.000000,7.000000,60.000000,2.500000,2.500000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686790.848000,ZC16-OB1,HPC,1562686785.598000,Baseline,EPI042,Block-7,2.441406e+04,66.949652,0.000000,7.000000,60.000000,2.500000,2.500000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
