stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479480219.041000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,909.167411,4.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480226.170000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,916.304077,200.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480233.050000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,923.193303,15.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480240.039000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,930.172109,10.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480247.036000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,937.170084,4.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480254.587000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,944.708485,30.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480261.560000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,951.687373,10.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480269.547000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,959.668634,15.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480276.552000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,966.657270,10.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480284.102000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,974.199849,80.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480291.061000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,981.181645,30.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480298.190000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,988.280668,200.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480305.085000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,995.171041,45.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480312.589000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1002.692895,80.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480319.577000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1009.683005,60.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480326.622000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1016.750981,100.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480334.172000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1024.305562,200.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480341.052000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1031.194296,15.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480348.038000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1038.179615,4.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480355.042000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1045.169480,4.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480362.593000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1052.698132,45.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480369.551000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1059.676570,45.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480376.696000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1066.791117,300.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480384.122000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1074.219704,100.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480391.204000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1081.308938,200.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
