0.984000, 1593948542.505000, 2.993200e-06
3.170000, 1593948544.442000, 1.141683e-01
5.083000, 1593948546.249000, 1.380224e-01
6.872000, 1593948548.081000, 8.035140e-03
8.701000, 1593948549.895000, 2.111215e-03
10.519000, 1593948551.732000, 1.788984e-02
12.354000, 1593948553.624000, 1.580541e-02
14.276000, 1593948555.633000, 5.263436e-04
16.261000, 1593948558.108000, 1.103954e-07
19.843000, 1593948561.181000, 4.836437e-02
22.875000, 1593948565.910000, 4.391664e-02
27.597000, 1593948570.781000, 3.918055e-02
32.449000, 1593948575.580000, 1.472065e-01
37.286000, 1593948581.156000, 1.371212e-01
45.559000, 1593948592.237000, 1.471820e-01
54.765000, 1593948599.541000, 1.459216e-01
61.897000, 1593948606.199000, 1.483358e-01
68.298000, 1593948612.307000, 1.484129e-01
74.338000, 1593948618.084000, 1.272649e-01
80.080000, 1593948623.896000, 1.076321e-01
85.889000, 1593948629.653000, 9.843101e-02
91.882000, 1593948636.501000, 9.639548e-02
98.702000, 1593948643.173000, 1.483991e-01
106.222000, 1593948652.224000, 1.484771e-01
114.837000, 1593948659.607000, 1.267457e-02
121.987000, 1593948666.427000, 1.320245e-04
128.625000, 1593948672.979000, 1.202399e-04
136.227000, 1593948682.525000, 6.965487e-05
145.122000, 1593948690.152000, 3.348782e-04
152.570000, 1593948697.153000, 1.192418e-01
159.554000, 1593948704.237000, 8.921796e-07
166.552000, 1593948711.533000, 7.845568e-02
174.721000, 1593948720.758000, 7.840264e-02
183.480000, 1593948728.627000, 1.181648e-01
191.098000, 1593948735.853000, 1.484798e-01
198.188000, 1593948743.019000, 9.433092e-07
206.236000, 1593948752.357000, 2.367040e-05
215.063000, 1593948760.327000, 8.047536e-02
222.769000, 1593948767.745000, 1.656355e-05
231.700000, 1593948778.879000, 2.065385e-05
241.741000, 1593948787.237000, 1.247961e-04
249.874000, 1593948794.908000, 9.730498e-02
257.361000, 1593948802.195000, 1.038233e-01
265.608000, 1593948812.174000, 1.483639e-01
274.975000, 1593948820.593000, 2.837273e-02
283.369000, 1593948829.311000, 9.437807e-04
294.967000, 1593948843.263000, 2.678587e-02
306.441000, 1593948852.467000, 2.980327e-03
315.197000, 1593948860.572000, 1.668829e-03
323.314000, 1593948868.718000, 5.987491e-05
331.426000, 1593948876.482000, 4.281885e-02
339.207000, 1593948884.948000, 8.756150e-02
349.515000, 1593948896.808000, 8.710034e-02
359.886000, 1593948906.120000, 6.421899e-02
369.100000, 1593948914.906000, 6.674889e-05
377.830000, 1593948923.577000, 9.451275e-04
386.438000, 1593948932.202000, 3.906736e-08
396.917000, 1593948945.188000, 9.509475e-04
408.341000, 1593948954.570000, 5.378014e-02
417.426000, 1593948963.292000, 7.574616e-06
426.019000, 1593948975.916000, 8.749993e-07
439.672000, 1593948986.575000, 2.543384e-03
449.669000, 1593948995.677000, 1.116954e-02
458.537000, 1593949004.408000, 1.059174e-06
468.392000, 1593949015.669000, 1.166681e-05
478.843000, 1593949025.295000, 4.751085e-06
488.210000, 1593949034.587000, 1.484830e-01
498.766000, 1593949046.293000, 1.366722e-03
509.467000, 1593949055.708000, 5.295596e-03
518.732000, 1593949064.633000, 3.597268e-02
528.916000, 1593949076.760000, 6.486225e-08
540.070000, 1593949086.823000, 1.141117e-01
549.871000, 1593949096.632000, 8.040798e-02
560.994000, 1593949108.743000, 1.125719e-01
572.064000, 1593949118.492000, 1.483639e-01
581.571000, 1593949128.181000, 5.981381e-04
592.371000, 1593949140.195000, 9.474999e-04
603.534000, 1593949150.400000, 1.848899e-05
613.600000, 1593949160.091000, 1.302112e-04
624.882000, 1593949174.124000, 1.154611e-05
637.655000, 1593949184.627000, 4.033003e-04
648.206000, 1593949195.244000, 1.274240e-05
661.093000, 1593949211.026000, 2.414043e-05
674.692000, 1593949221.801000, 5.805736e-06
685.082000, 1593949232.532000, 1.552773e-03
697.326000, 1593949245.615000, 1.154685e-03
709.150000, 1593949257.545000, 1.483321e-01
723.091000, 1593949273.960000, 9.493184e-06
737.595000, 1593949284.695000, 9.053339e-04
748.051000, 1593949295.326000, 1.452263e-05
759.779000, 1593949307.988000, 4.519719e-06
771.559000, 1593949318.801000, 1.567159e-02
782.285000, 1593949329.976000, 4.885372e-05
794.925000, 1593949343.577000, 3.008280e-04
807.164000, 1593949354.374000, 1.175918e-05
817.922000, 1593949365.259000, 2.414939e-02
828.718000, 1593949376.076000, 6.702092e-02
840.781000, 1593949389.141000, 6.460509e-02
852.819000, 1593949400.286000, 1.484794e-01
863.891000, 1593949411.113000, 6.578242e-02
876.051000, 1593949425.242000, 9.214551e-05
889.079000, 1593949436.707000, 1.152422e-05
900.333000, 1593949448.539000, 5.757667e-02
913.655000, 1593949463.695000, 1.236654e-05
927.318000, 1593949474.919000, 9.516292e-04
938.532000, 1593949486.444000, 9.510536e-04
953.310000, 1593949506.606000, 1.284452e-05
970.511000, 1593949518.350000, 1.325497e-03
982.086000, 1593949529.335000, 5.766058e-02
994.229000, 1593949543.374000, 2.928784e-02
1007.225000, 1593949555.089000, 1.016789e-06
1018.779000, 1593949566.698000, 1.111192e-03
1031.477000, 1593949580.717000, 9.463641e-04
1044.676000, 1593949593.524000, 1.484715e-01
1058.956000, 1593949609.691000, 1.137650e-03
1073.687000, 1593949622.787000, 7.421128e-07
1088.374000, 1593949639.715000, 1.483181e-01
1103.886000, 1593949651.931000, 1.416538e-07
1115.769000, 1593949663.862000, 1.558408e-04
1128.952000, 1593949678.618000, 3.778631e-05
1142.650000, 1593949691.559000, 6.828046e-04
1157.118000, 1593949708.348000, 1.994299e-05
1172.445000, 1593949720.910000, 5.661887e-03
1185.012000, 1593949733.445000, 5.790681e-05
1197.564000, 1593949745.967000, 6.077728e-05
1211.757000, 1593949763.107000, 2.326772e-05
1227.692000, 1593949776.703000, 3.012316e-03
1243.661000, 1593949797.964000, 5.868650e-03
1262.244000, 1593949811.112000, 2.828476e-02
1278.934000, 1593949835.247000, 5.744841e-03
1299.472000, 1593949848.000000, 8.013512e-09
1316.803000, 1593949874.350000, 5.870611e-03
1340.565000, 1593949893.527000, 2.828983e-02
1359.620000, 1593949919.529000, 5.130163e-03
1385.922000, 1593949938.890000, 8.927159e-09
1405.177000, 1593949966.286000, 2.329641e-05
1432.728000, 1593949985.757000, 2.032459e-03
