stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency_train,pulse_frequency_pulse,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_train_a,stimulation_pulse_width_train_b,stimulation_pulse_width_pulse_a,stimulation_pulse_width_pulse_b,stimulation_train_TorF,stimulation_type,stimulation_channel_order
1593948680.093000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,136.227000,,5.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948688.320000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,145.122000,,42.000000,0.300000,18.737374,18.737374,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948695.440000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,152.570000,,37.515152,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948702.576000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,159.554000,,5.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948709.458000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,166.552000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948718.723000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,174.721000,,5.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948726.859000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,183.480000,,42.000000,0.300000,18.939394,18.939394,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948734.170000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,191.098000,,5.000000,0.300000,13.888889,13.888889,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948740.989000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,198.188000,,5.000000,0.300000,12.272727,12.272727,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948750.317000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,206.236000,,12.848485,0.300000,18.939394,18.939394,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948758.539000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,215.063000,,42.000000,0.300000,19.141414,19.141414,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948765.890000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,222.769000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948776.489000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,231.700000,,42.000000,0.300000,20.353535,20.353535,0.000000,0.000000,0.001889,0.001889,1.000000,standard,10
1593948785.382000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,241.741000,,29.666667,0.300000,25.000000,25.000000,0.000000,0.000000,0.003707,0.003707,1.000000,standard,10
1593948793.174000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,249.874000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948800.510000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,257.361000,,31.535354,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948810.088000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,265.608000,,28.171717,0.300000,11.464646,11.464646,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948818.690000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,274.975000,,25.929293,0.300000,13.282828,13.282828,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948826.995000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,283.369000,,25.929293,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948840.838000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,294.967000,,42.000000,0.300000,9.848485,9.848485,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948850.497000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,306.441000,,35.272727,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948858.736000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,315.197000,,34.898990,0.300000,17.525253,17.525253,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948866.946000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,323.314000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948874.691000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,331.426000,,5.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.003828,0.003828,1.000000,standard,10
1593948882.721000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,339.207000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948894.570000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,349.515000,,13.969697,0.300000,5.000000,5.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948904.158000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,359.886000,,5.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948912.959000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,369.100000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948921.661000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,377.830000,,11.727273,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948930.162000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,386.438000,,36.767677,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948942.908000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,396.917000,,42.000000,0.300000,20.959596,20.959596,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948952.600000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,408.341000,,16.959596,0.300000,9.646465,9.646465,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948961.369000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,417.426000,,5.000000,0.300000,14.696970,14.696970,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948973.106000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,426.019000,,18.080808,0.300000,5.000000,5.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948984.503000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,439.672000,,5.000000,0.300000,16.919192,16.919192,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593948993.805000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,449.669000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001646,0.001646,1.000000,standard,10
1593949002.496000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,458.537000,,31.161616,0.300000,10.454545,10.454545,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949013.483000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,468.392000,,5.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.004152,0.004152,1.000000,standard,10
1593949023.199000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,478.843000,,30.787879,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949032.140000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,488.210000,,42.000000,0.300000,22.171717,22.171717,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949044.123000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,498.766000,,42.000000,0.300000,21.969697,21.969697,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949053.790000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,509.467000,,42.000000,0.300000,16.919192,16.919192,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949062.816000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,518.732000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949074.487000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,528.916000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949084.680000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,540.070000,,15.464646,0.300000,25.000000,25.000000,0.000000,0.000000,0.003384,0.003384,1.000000,standard,10
1593949094.072000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,549.871000,,16.212121,0.300000,25.000000,25.000000,0.000000,0.000000,0.002859,0.002859,1.000000,standard,10
1593949106.512000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,560.994000,,15.464646,0.300000,25.000000,25.000000,0.000000,0.000000,0.003747,0.003747,1.000000,standard,10
1593949116.548000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,572.064000,,16.212121,0.300000,25.000000,25.000000,0.000000,0.000000,0.003788,0.003788,1.000000,standard,10
1593949125.807000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,581.571000,,16.959596,0.300000,25.000000,25.000000,0.000000,0.000000,0.003788,0.003788,1.000000,standard,10
1593949137.967000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,592.371000,,10.232323,0.300000,25.000000,25.000000,0.000000,0.000000,0.002939,0.002939,1.000000,standard,10
1593949148.423000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,603.534000,,22.565657,0.300000,25.000000,25.000000,0.000000,0.000000,0.002737,0.002737,1.000000,standard,10
1593949158.198000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,613.600000,,12.848485,0.300000,25.000000,25.000000,0.000000,0.000000,0.004232,0.004232,1.000000,standard,10
1593949171.752000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,624.882000,,24.808081,0.300000,15.707071,15.707071,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949182.460000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,637.655000,,5.000000,0.300000,8.838384,8.838384,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949193.053000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,648.206000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.003586,0.003586,1.000000,standard,10
1593949208.331000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,661.093000,,19.202020,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949219.782000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,674.692000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949229.873000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,685.082000,,19.575758,0.300000,10.454545,10.454545,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949243.374000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,697.326000,,42.000000,0.300000,23.181818,23.181818,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949254.157000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,709.150000,,19.575758,0.300000,25.000000,25.000000,0.000000,0.000000,0.004192,0.004192,1.000000,standard,10
1593949271.433000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,723.091000,,20.323232,0.300000,25.000000,25.000000,0.000000,0.000000,0.004192,0.004192,1.000000,standard,10
1593949282.682000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,737.595000,,18.080808,0.300000,20.959596,20.959596,0.000000,0.000000,0.003626,0.003626,1.000000,standard,10
1593949292.915000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,748.051000,,15.464646,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949305.702000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,759.779000,,37.141414,0.300000,21.969697,21.969697,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949316.700000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,771.559000,,42.000000,0.300000,17.525253,17.525253,0.000000,0.000000,0.002980,0.002980,1.000000,standard,10
1593949327.265000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,782.285000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949341.256000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,794.925000,,5.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949352.310000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,807.164000,,36.767677,0.300000,25.000000,25.000000,0.000000,0.000000,0.002172,0.002172,1.000000,standard,10
1593949363.213000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,817.922000,,13.969697,0.300000,25.000000,25.000000,0.000000,0.000000,0.003586,0.003586,1.000000,standard,10
1593949373.649000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,828.718000,,42.000000,0.300000,19.949495,19.949495,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949386.865000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,840.781000,,10.232323,0.300000,5.000000,5.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949398.227000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,852.819000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.001929,0.001929,1.000000,standard,10
1593949409.093000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,863.891000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.002051,0.002051,1.000000,standard,10
1593949422.861000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,876.051000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.001929,0.001929,1.000000,standard,10
1593949434.575000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,889.079000,,32.656566,0.300000,5.000000,5.000000,0.000000,0.000000,0.001889,0.001889,1.000000,standard,10
1593949445.614000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,900.333000,,42.000000,0.300000,12.676768,12.676768,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949461.257000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,913.655000,,42.000000,0.300000,20.151515,20.151515,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949472.861000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,927.318000,,5.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949483.945000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,938.532000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.003263,0.003263,1.000000,standard,10
1593949504.165000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,953.310000,,23.686869,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949516.246000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,970.511000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949527.328000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,982.086000,,12.848485,0.300000,12.070707,12.070707,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949541.049000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,994.229000,,5.000000,0.300000,12.474747,12.474747,0.000000,0.000000,0.003869,0.003869,1.000000,standard,10
1593949553.015000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1007.225000,,42.000000,0.300000,7.828283,7.828283,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949564.153000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1018.779000,,5.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.002495,0.002495,1.000000,standard,10
1593949578.327000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1031.477000,,19.202020,0.300000,25.000000,25.000000,0.000000,0.000000,0.003545,0.003545,1.000000,standard,10
1593949590.626000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1044.676000,,25.181818,0.300000,14.292929,14.292929,0.000000,0.000000,0.002253,0.002253,1.000000,standard,10
1593949607.304000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1058.956000,,24.434343,0.300000,14.292929,14.292929,0.000000,0.000000,0.002414,0.002414,1.000000,standard,10
1593949619.755000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1073.687000,,28.545455,0.300000,14.292929,14.292929,0.000000,0.000000,0.001889,0.001889,1.000000,standard,10
1593949637.286000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1088.374000,,20.323232,0.300000,16.919192,16.919192,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949649.919000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1103.886000,,19.575758,0.300000,17.323232,17.323232,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949661.363000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1115.769000,,18.080808,0.300000,15.909091,15.909091,0.000000,0.000000,0.001929,0.001929,1.000000,standard,10
1593949676.313000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1128.952000,,25.929293,0.300000,16.717172,16.717172,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949688.712000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1142.650000,,18.454545,0.300000,11.868687,11.868687,0.000000,0.000000,0.003747,0.003747,1.000000,standard,10
1593949706.030000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1157.118000,,42.000000,0.300000,12.474747,12.474747,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949718.821000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1172.445000,,42.000000,0.300000,22.575758,22.575758,0.000000,0.000000,0.001646,0.001646,1.000000,standard,10
1593949731.342000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1185.012000,,16.959596,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949743.798000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1197.564000,,5.000000,0.300000,14.292929,14.292929,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949760.727000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1211.757000,,27.424242,0.300000,11.060606,11.060606,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949774.356000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1227.692000,,12.848485,0.300000,5.000000,5.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593949795.585000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1243.661000,,42.000000,0.300000,5.000000,5.000000,0.000000,0.000000,0.001606,0.001606,1.000000,standard,10
