3.651232e+01,1.724067e+01,9.187889e-03
2.229468e+01,2.187413e+01,2.813355e-03
4.561903e+01,3.456153e+01,7.874729e-03
3.123489e+01,8.385453e+00,5.242523e-03
1.394376e+01,1.025501e+01,3.346010e-03
3.970181e+01,2.070039e+01,5.434846e-03
4.178632e+01,2.636359e+01,5.520285e-03
2.494255e+01,8.237513e+00,7.120932e-03
2.642516e+01,4.142093e+01,9.564634e-03
4.737913e+01,8.991889e+00,3.457820e-03
4.026038e+01,2.031433e+01,5.938761e-03
1.924951e+01,1.992917e+01,2.976164e-03
2.902292e+01,1.841099e+01,8.304907e-03
2.818967e+01,1.412743e+01,8.275385e-03
1.984912e+01,1.768039e+01,5.005537e-03
2.578139e+01,2.769857e+01,8.549126e-03
1.437337e+01,1.942743e+01,6.727238e-03
3.067916e+01,1.132878e+01,9.508463e-03
4.604232e+01,3.975705e+01,3.769476e-03
1.194954e+01,2.545109e+01,4.198491e-03
2.389045e+01,8.409464e+00,3.182796e-03
2.366576e+01,3.951722e+01,5.125340e-03
4.953757e+01,8.329956e+00,4.567528e-03
1.590623e+01,2.261495e+01,9.264819e-03
2.991795e+01,2.416029e+01,9.953944e-03
2.506444e+01,3.745572e+01,8.278819e-03
1.964336e+01,3.613066e+01,8.857702e-03
4.637818e+01,2.760215e+01,9.199862e-03
1.936472e+01,3.239352e+01,7.542547e-03
