stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479483074.687000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,113.570038,296.332644,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483085.093000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,123.970028,223.334844,0.000000,1.000000,1.436158,1.436158,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483093.283000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,132.144210,212.089328,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483100.849000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,139.696333,204.589901,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483109.172000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,148.027638,27.930248,0.000000,1.000000,2.489624,2.489624,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483117.035000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,155.876680,209.189588,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483127.050000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,165.925929,21.885041,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483135.427000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,174.293197,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483143.976000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,182.829834,184.168485,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483152.542000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,191.381053,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483160.810000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,199.679754,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483168.532000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,207.401124,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483178.111000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,216.963400,21.885050,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483188.485000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,227.336233,207.960843,0.000000,1.000000,1.308324,1.308324,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483198.598000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,237.443727,136.940920,0.000000,1.000000,1.196732,1.196732,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483206.928000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,245.777162,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483215.165000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,254.017085,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483223.776000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,262.643958,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483231.919000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,270.748508,19.523176,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483240.065000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,278.970245,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483248.972000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,287.845376,19.644344,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483258.020000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,296.855757,25.674470,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483266.397000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,305.264353,19.644677,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483275.024000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,313.873162,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483284.650000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,323.492864,160.300025,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483293.995000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,332.884419,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483303.417000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,342.283837,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483313.979000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,352.851763,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483324.143000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,363.015905,22.814587,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483333.518000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,372.380467,190.148730,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483343.377000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,382.227538,194.729641,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483353.252000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,392.084521,23.187878,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483363.308000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,402.191606,228.367862,0.000000,1.000000,0.157703,0.157703,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483372.590000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,411.437220,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483382.480000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,421.329674,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483392.933000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,431.789466,232.206639,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483402.527000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,441.388032,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483412.138000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,451.014246,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483421.794000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,460.643123,23.023159,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483431.232000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,470.099149,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483440.608000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,479.465103,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483450.133000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,488.993300,49.037317,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483459.477000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,498.315960,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483469.835000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,508.678472,116.791879,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483479.305000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,518.174966,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483488.852000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,527.690875,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483498.275000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,537.156854,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483508.119000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,546.987909,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483518.041000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,556.885484,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483527.713000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,566.559908,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483537.208000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,576.077578,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483546.989000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,585.863332,23.317955,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483556.879000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,595.765617,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483566.926000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,605.810647,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483576.872000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,615.718257,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483587.106000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,625.951252,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483597.417000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,636.271575,19.843948,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483608.368000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,647.241646,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483618.664000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,657.525596,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483628.837000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,667.681833,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483639.133000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,677.989048,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483649.366000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,688.229007,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483659.943000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,698.811310,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483670.857000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,709.716582,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483681.777000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,720.643686,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483692.525000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,731.361894,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483703.695000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,742.556877,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483714.616000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,753.494098,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483725.629000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,764.452741,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
