5.621000, 1590696031.715000, 1.516512e-05
24.900000, 1590696044.257000, 4.465697e-06
36.893000, 1590696055.838000, 6.540367e-07
48.441000, 1590696067.751000, 2.216563e-05
60.340000, 1590696080.097000, 4.759178e-04
72.649000, 1590696092.233000, 3.471847e-05
84.842000, 1590696103.528000, 1.461277e-07
96.095000, 1590696116.224000, 2.759700e-05
108.815000, 1590696127.785000, 1.358332e-01
122.289000, 1590696140.202000, 7.889848e-05
134.430000, 1590696153.115000, 1.388009e-01
147.816000, 1590696165.828000, 1.432305e-01
160.226000, 1590696178.400000, 1.649892e-01
172.784000, 1590696191.642000, 1.649862e-01
187.335000, 1590696205.998000, 1.608733e-01
