stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479482324.174000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,257.895137,207.081834,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482335.391000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,269.141975,214.487863,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482346.687000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,280.408187,204.236942,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482357.202000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,290.926387,204.681014,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482368.106000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,301.848084,197.392042,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482378.449000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,312.172093,196.695210,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482386.742000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,320.453591,93.953677,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482395.478000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,329.206743,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482404.042000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,337.797980,158.494740,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482412.622000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,346.341704,204.692377,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482421.654000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,355.389727,197.716897,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482431.070000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,364.798034,170.205704,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482440.570000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,374.298378,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482450.024000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,383.770051,182.686120,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482459.243000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,392.986460,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482469.002000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,402.708480,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482479.049000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,412.756132,193.636549,0.000000,1.000000,2.182528,2.182528,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482488.783000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,422.537912,190.969196,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482498.190000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,431.938847,173.189483,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482508.129000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,441.894216,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482518.254000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,451.960545,205.100880,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482528.175000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,461.902561,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482538.409000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,472.135926,171.189215,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482547.706000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,481.426514,186.520489,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482557.287000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,491.035116,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482567.271000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,500.996710,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482577.224000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,510.959780,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
