3.433877e+00,5.831930e+01,8.632723e-05
3.128093e+00,2.349473e+02,3.460264e-05
4.646930e+00,2.336110e+02,1.076225e-04
2.179293e+00,1.362480e+02,7.514290e-05
2.542543e+00,1.551884e+02,1.671730e-04
3.974157e+00,1.947182e+02,8.814969e-05
4.057902e+00,1.617164e+02,8.313088e-05
4.695008e+00,2.632791e+02,1.190281e-04
3.112375e+00,1.777652e+02,5.739361e-05
1.506232e+00,1.433933e+02,6.148787e-05
4.221544e+00,6.165023e+01,6.066592e-05
8.535402e-01,7.138863e+01,9.842576e-05
1.555511e+00,2.773204e+02,9.743733e-05
9.240816e-01,2.718448e+02,1.963547e-04
2.194350e+00,3.689129e+01,6.645165e-05
2.043599e+00,1.800892e+02,6.719811e-05
3.014215e+00,2.145199e+02,5.991441e-05
5.870883e-01,9.181606e+01,7.738009e-05
2.120834e+00,1.543261e+02,3.539284e-05
1.312411e+00,2.411003e+02,2.525965e-05
