2.192138, 1479481892.276000, 1.170038e-04
6.148751, 1479481896.020000, 7.823086e-05
10.135962, 1479481900.060000, 7.897324e-05
14.120223, 1479481904.038000, 9.096222e-05
18.064671, 1479481908.063000, 1.170063e-04
22.104351, 1479481912.056000, 1.085352e-04
26.089554, 1479481916.051000, 1.164120e-04
30.123622, 1479481920.045000, 9.359612e-05
34.107310, 1479481924.039000, 1.365062e-04
38.085878, 1479481928.064000, 8.423335e-05
42.085499, 1479481932.073000, 8.972295e-05
46.098309, 1479481936.082000, 1.088361e-04
50.152980, 1479481940.044000, 1.275530e-04
54.207570, 1479481944.054000, 1.187307e-04
58.036101, 1479481948.016000, 1.233622e-04
62.081270, 1479481952.072000, 1.495747e-04
66.094694, 1479481956.068000, 1.195410e-04
70.123684, 1479481960.030000, 8.520472e-05
74.094920, 1479481964.055000, 7.806780e-05
78.106665, 1479481968.048000, 1.344741e-04
