stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency_train,pulse_frequency_pulse,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_train_a,stimulation_pulse_width_train_b,stimulation_pulse_width_pulse_a,stimulation_pulse_width_pulse_b,stimulation_train_TorF,stimulation_type,stimulation_channel_order
1593948178.138000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,166.973000,,42.000000,0.900000,17.323232,17.323232,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948185.302000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,174.094000,,38.262626,0.900000,19.141414,19.141414,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948192.451000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,181.165000,,42.000000,0.900000,19.343434,19.343434,0.000000,0.000000,0.001566,0.001566,1.000000,standard,10
1593948201.965000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,189.262000,,42.000000,0.900000,19.545455,19.545455,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948210.707000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,198.892000,,42.000000,0.900000,15.505051,15.505051,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948218.409000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,206.973000,,42.000000,0.900000,18.535354,18.535354,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948225.682000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,214.423000,,36.393939,0.900000,17.525253,17.525253,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948233.055000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,221.762000,,36.767677,0.900000,20.757576,20.757576,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948244.163000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,230.125000,,42.000000,0.900000,13.484848,13.484848,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948252.509000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,240.787000,,42.000000,0.900000,16.717172,16.717172,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948260.514000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,248.809000,,42.000000,0.900000,20.151515,20.151515,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948273.919000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,258.941000,,42.000000,0.900000,10.454545,10.454545,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948290.390000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,276.775000,,42.000000,0.900000,17.323232,17.323232,0.000000,0.000000,0.001848,0.001848,1.000000,standard,10
1593948298.150000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,286.654000,,36.020202,0.900000,14.898990,14.898990,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948305.496000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,294.121000,,34.151515,0.900000,14.090909,14.090909,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948313.338000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,301.527000,,42.000000,0.900000,18.535354,18.535354,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948327.996000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,309.498000,,42.000000,0.900000,20.757576,20.757576,0.000000,0.000000,0.002010,0.002010,1.000000,standard,10
1593948340.845000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,328.259000,,42.000000,0.900000,15.505051,15.505051,0.000000,0.000000,0.001848,0.001848,1.000000,standard,10
1593948349.357000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,337.556000,,42.000000,0.900000,20.757576,20.757576,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948357.107000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,345.449000,,42.000000,0.900000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948365.346000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,353.569000,,42.000000,0.900000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948373.510000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,361.659000,,42.000000,0.900000,5.000000,5.000000,0.000000,0.000000,0.002051,0.002051,1.000000,standard,10
1593948384.249000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,371.255000,,36.767677,0.900000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948393.503000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,381.195000,,42.000000,0.900000,7.626263,7.626263,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593948401.934000,ZC16-OB1-16CH,R_HPC,1593948008.764000,gamma_max,EPI45,,彞,389.883000,,5.000000,0.900000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
