stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency_train,pulse_frequency_pulse,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_train_a,stimulation_pulse_width_train_b,stimulation_pulse_width_pulse_a,stimulation_pulse_width_pulse_b,stimulation_train_TorF,stimulation_type,stimulation_channel_order
1597584421.417000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,25.239000,,42.000000,0.300000,19.343434,19.343434,0.000000,0.000000,0.003101,0.003101,1.000000,standard,10
1597584426.835000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,29.312000,,34.151515,0.300000,25.000000,25.000000,0.000000,0.000000,0.002859,0.002859,1.000000,standard,10
1597584431.575000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,35.046000,,42.000000,0.300000,23.383838,23.383838,0.000000,0.000000,0.003949,0.003949,1.000000,standard,10
1597584436.408000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,39.500000,,42.000000,0.300000,21.363636,21.363636,0.000000,0.000000,0.004313,0.004313,1.000000,standard,10
1597584440.565000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,44.329000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.004677,0.004677,1.000000,standard,10
1597584444.794000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,48.505000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1597584449.209000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,52.816000,,42.000000,0.300000,21.969697,21.969697,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1597584454.003000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,57.541000,,42.000000,0.300000,20.151515,20.151515,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1597584458.578000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,62.030000,,42.000000,0.300000,18.535354,18.535354,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1597584463.092000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,66.600000,,37.888889,0.300000,21.767677,21.767677,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1597584467.860000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,71.210000,,42.000000,0.300000,22.171717,22.171717,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1597584472.638000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,75.944000,,42.000000,0.300000,16.111111,16.111111,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1597584477.391000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,80.723000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1597584482.614000,ZC16-OB1-16CH,R_HPC,1597584394.887000,gamma_max,EPI45,,彞,85.592000,,5.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
